,restaurant_id,menu_type,section,menu_item,description,price,dietary_prefences,source,image_name,ingredients,ingredients_mapped
408,rendez_vous,Á La Carte,Vegetarian,Gomen,"Cooked collard greens, onions, green peppers, seasoned with garlic and ginger, served with regular Ethiopian Injera.",15,,,,"['collard greens', 'onions', 'green peppers', 'garlic', 'ginger', 'ethiopian spices', 'ethiopian injera']","collard_green, onion, green_pepper, garlic, ginger, italian_spice, ethiopian injera"
409,rendez_vous,Á La Carte,Vegetarian,Yetsom Firfir,Pieces of Injera soaked in spicy sauteed onion and garlic in spicy sauce.,18,,,,"['injera pieces', 'spicy sautéed onion', 'garlic', 'berbere sauce']","injera pieces, pickled_onion, garlic, barbecue_sauce"
410,rendez_vous,Á La Carte,Vegetarian,Keyser,"Cooked beets & potatoes mixed with hot pepper, served with regular Ethiopian Injera.",15,,,,"['cooked beets', 'potatoes', 'hot pepper', 'ethiopian spices', 'ethiopian injera']","cooked_beet, potato, hot_pepper, italian_spice, ethiopian injera"
411,rendez_vous,Á La Carte,Vegetarian,Tikil Gomen,"Cabbage, carrot, and potatoes in a mild sauce, served with regular Ethiopian Injera.",15,,,,"['cabbage', 'carrots', 'potatoes', 'mild ethiopian spices', 'ethiopian injera']","cabbage, carrot, potato, mild ethiopian spices, ethiopian injera"
412,rendez_vous,Á La Carte,Vegetarian,Dinich-Ena-Carrot,"Cooked carrots and potatoes sautéed with onions, served with regular Ethiopian Injera.",15,,,,"['carrots', 'potatoes', 'onions', 'ethiopian spices', 'ethiopian injera']","carrot, potato, onion, italian_spice, ethiopian injera"
413,rendez_vous,Á La Carte,Vegetarian,Ye’Kik Wot,"Boiled split peas in curry sauce, served with regular Ethiopian Injera.",15,,,,"['split peas', 'curry sauce onions', 'garlic', 'ginger', 'turmeric', 'ethiopian spices', 'ethiopian injera']","split_pea, curry_sauce, garlic, ginger, turmeric, italian_spice, ethiopian injera"
414,rendez_vous,Á La Carte,Vegetarian,Ye’Meser Azifa,"Lentils, onions, green peppers in a mild sauce, chilled, served with regular Ethiopian Injera.",15,,,,"['lentils', 'onions', 'green peppers', 'mild sauce oil', 'vinegar', 'ethiopian spices', 'served chilled with ethiopian injera']","lentil, onion, green_pepper, mild_taco_sauce, vinegar, italian_spice, served chilled with ethiopian injera"
415,rendez_vous,Á La Carte,House Special,Rendez-Vous Solo (Veggie and Meat),"Four kinds of veggie dishes: Tikil gomen, gomen, keyser, dinish & carrot and any kind of meat dish served with Injera and salad.",22,,,,"['combination of four veggie dishes eg', 'tikil gomen', 'gomen', 'keyser', 'dinichenacarrot and a meat dish eg', 'tibes', 'ethiopian injera', 'and salad']","combination of four veggie dishes eg, tikil gomen, goose, oyster, dinichenacarrot and a meat dish eg, besan, ethiopian injera, masala"
416,rendez_vous,Á La Carte,House Special,Rendez-Vous Special Tibes (with potato or spinach),"Beef chunks sautéed with onion, garlic, ginger, green pepper, potato/spinach, jalapeno and black pepper.",21,,,,"['beef chunks', 'onion', 'garlic', 'ginger', 'green pepper', 'potatospinach', 'jalapeño', 'black pepper', 'ethiopian spices']","beef_chuck, onion, garlic, ginger, green_pepper, potato_starch, jalapeno, black_pepper, italian_spice"
417,rendez_vous,Á La Carte,House Special,Lega Tibes with Spinach,"Tender beef sautéed with onion, green and red pepper with spinach.",21,,,,"['tender beef', 'onion', 'green and red peppers', 'spinach', 'ethiopian spices']","stewing_beef, onion, green_pepper, spinach, italian_spice"
418,rendez_vous,Á La Carte,House Special,Lega Tibes,"Tender beef sautéed with onion, green and red pepper.",20,,,,"['tender beef', 'onion', 'green and red peppers', 'ethiopian spices']","stewing_beef, onion, green_pepper, italian_spice"
419,rendez_vous,Á La Carte,House Special,Key Tibes with Rice or Couscous,"Cubes of tender lamb/beef chunks stewed with onion, garlic, ginger, green pepper, awaze and butter.",20,,,,"['lambbeef chunks', 'onion', 'garlic', 'ginger', 'green pepper', 'awaze chili sauce', 'ethiopian butter', 'rice or couscous']","lean_beef_chuck, onion, garlic, ginger, green_pepper, chili_sauce, honey_butter, couscous"
420,rendez_vous,Á La Carte,House Special,Fish with Rice or Couscous,"Cubes of boneless fish cooked with onion, garlic, ginger, green pepper, rosemary, and jalapeno (optional).",19,,,,"['boneless fish', 'onion', 'garlic', 'ginger', 'green pepper', 'rosemary', 'jalapeño', 'rice or couscous']","boneless_ham, onion, garlic, ginger, green_pepper, rosemary, jalapeno, couscous"
421,rendez_vous,Á La Carte,House Special,Rendez-Vous Special Tibes (with rice or couscous),"Beef chunks sautéed with onion, garlic, ginger, green pepper, rosemary, jalapeno, and black pepper.",19,,,,"['beef chunks', 'onion', 'garlic', 'ginger', 'green pepper', 'rosemary', 'jalapeño', 'black pepper', 'rice or couscous']","beef_chuck, onion, garlic, ginger, green_pepper, rosemary, jalapeno, black_pepper, couscous"
422,rendez_vous,Á La Carte,House Special,Derek Tibes with Potato (rice or couscous),"Well done grilled beef chunks with oil, onion, garlic, ginger, green pepper, butter, and rosemary.",21,,,,"['grilled beef chunks', 'oil', 'onion', 'garlic', 'ginger', 'green pepper', 'ethiopian butter', 'rosemary', 'rice or couscous']","grilled beef chunks, oil, onion, garlic, ginger, green_pepper, honey_butter, rosemary, couscous"
423,rendez_vous,Á La Carte,House Special,Chicken Breast Tibes with Rice or Couscous,"Cubes of tender chicken breast stewed with onion, garlic, ginger, green pepper, and awaze (optional).",19,,,,"['chicken breast', 'onion', 'garlic', 'ginger', 'green pepper', 'awaze optional', 'rice or couscous']","chicken_breast, onion, garlic, ginger, green_pepper, awaze optional, couscous"
424,rendez_vous,Á La Carte,Fish,Asa Gulash,"Cubes of boneless fish cooked with onion, garlic, ginger, green pepper, rosemary, and jalapeno, served with rice or couscous.",21,,,,"['cubes of boneless fish cooked with onion', 'garlic', 'ginger', 'green pepper', 'rosemary', 'and jalapeno', 'served with rice or couscous']","cubes of boneless fish cooked with onion, garlic, ginger, green_pepper, rosemary, jalapeno, served with rice or couscous"
425,rendez_vous,Á La Carte,Pasta,Spaghetti with Meat Sauce,Spaghetti served with a hearty meat sauce.,15,,,,"['meat', 'spaghetti']","meat, spaghetti"
426,rendez_vous,Á La Carte,Pasta,Spaghetti with Tomato Sauce,Simple spaghetti served with a tomato-based sauce.,14,,,,"['spaghetti', 'tomato']","spaghetti, tomato"
427,rendez_vous,Á La Carte,Sandwiches,Kitfo Sandwich,"Freshly minced, very lean beef mixed with butter, onion, and green pepper served lebleb/very rare.",15,,,,"['beef', 'butter', 'green', 'onion', 'pepper']","beef, butter, green, onion, pepper"
428,rendez_vous,Á La Carte,Sandwiches,Tibes Sandwich,"Fresh cubed beef sautéed in special house spices, onion, tomato, pepper, and Ethiopian butter on fresh toasted wheat bread.",15,,,,"['beef', 'bread', 'butter', 'ice', 'onion', 'pepper', 'spice', 'toast', 'tomato', 'wheat']","beef, bread, butter, ice, onion, pepper, spice, toast, tomato, wheat"
429,rendez_vous,Á La Carte,Lamb,Ye’beg Key Tibes,"Cubes of tender lamb sautéed with onions, garlic, pepper, and awaze.",20,,,,"['lamb chunks', 'onion', 'garlic', 'green pepper', 'awaze']","lamb_shank, onion, garlic, green_pepper, agave"
430,rendez_vous,Á La Carte,Lamb,Ye’beg Nech Tibes,"Cubes of tender lamb sautéed with onion, garlic, and pepper.",20,,,,"['lamb chunks', 'onion', 'garlic', 'green pepper']","lamb_shank, onion, garlic, green_pepper"
431,rendez_vous,Á La Carte,Lamb,Kikil,"Boiled bone-in lamb, seasoned with onion, garlic, ginger, green pepper, butter, and turmeric served with Injera.",18,,,,"['bonein lamb', 'onion', 'garlic', 'ginger', 'green pepper', 'ethiopian butter', 'turmeric']","bone_in_ham, onion, garlic, ginger, green_pepper, honey_butter, turmeric"
432,rendez_vous,Á La Carte,Lamb,Dulet,"Tripe, freshly minced meat mixed with hot pepper, onion, butter, chili, and garlic.",20,,,,"['tripe', 'minced lamb', 'hot pepper', 'onion', 'ethiopian butter', 'chili', 'garlic']","tripe, minced_clam, hot_pepper, onion, honey_butter, chili, garlic"
433,rendez_vous,Á La Carte,Lamb,Ye’beg Key Tibes with Potatoes,"Cubes of tender lamb sautéed with onion, garlic, pepper, awaze, and potatoes.",20,,,,"['lamb chunks', 'onion', 'garlic', 'green pepper', 'awaze', 'potatoes']","lamb_shank, onion, garlic, green_pepper, agave, potato"
434,rendez_vous,Á La Carte,Lamb,Tibes Fitfit,"Pieces of Injera soaked in Tibes (cubes of tender lambs sautéed with onion, garlic, green pepper, and awaze).",21,,,,"['injera pieces soaked in tibes lamb chunks', 'onion', 'garlic', 'green pepper', 'awaze']","injera pieces soaked in tibes lamb chunks, onion, garlic, green_pepper, agave"
435,rendez_vous,Á La Carte,Lamb,Key Wot with Potato,Spicy lamb stew with potatoes.,21,,,,"['lamb stew', 'potatoes', 'ethiopian spices']","lamb_steak, potato, italian_spice"
436,rendez_vous,Á La Carte,Lamb,Misto,A combination of spicy and non-spicy lamb stew.,21,,,,['combination of spicy and nonspicy lamb stews'],combination of spicy and nonspicy lamb stews
437,rendez_vous,Á La Carte,Poultry,Doro Wot,"Spicy chicken sauce cooked with butter, onion, chili, garlic, and other spices, served with one boiled egg, chicken drum, and injera.",20,,,,"['butter', 'chicken', 'chili', 'egg', 'garlic', 'ice', 'oil', 'onion', 'rum', 'spice']","butter, chicken, chili, egg, garlic, ice, oil, onion, rum, spice"
438,rendez_vous,Á La Carte,Poultry,Doro Tibes,"Chicken breast, dice-cut and marinated with onions, olive oil, rosemary, jalapeno and sautéed in olive oil and touch of chardonnay.",20,,,,"['chicken', 'ice', 'jalapeno', 'oil', 'olive', 'onion', 'pen', 'rose', 'rosemary']","chicken, ice, jalapeno, oil, olive, onion, pen, rose, rosemary"
439,rendez_vous,Á La Carte,Beef,Rendez-Vous Meat Combination,"Choose any three of the following: Derek tibes, Kitfo, key tibes, nech tibes.",25,,,,['meat'],meat
440,rendez_vous,Á La Carte,Beef,Family Platter,6 kinds of non-spiced veggies and 3 kinds of meat (Lamb and Beef).,35,,,,"['beef', 'egg', 'ice', 'lamb', 'meat', 'spice']","beef, egg, ice, lamb, meat, spice"
441,rendez_vous,Á La Carte,Beef,Beef Key Tibes,"Beef sautéed with onion, garlic, green pepper, and awaze.",20,,,,"['beef', 'garlic', 'green', 'onion', 'pepper']","beef, garlic, green, onion, pepper"
442,rendez_vous,Á La Carte,Beef,Cornis,"Combination of tibes, kitfo, kinchie, ayib, and collard greens.",25,,,,"['corn', 'green', 'lard']","corn, green, lard"
443,rendez_vous,Á La Carte,Beef,Special Kitfo (Yetashe Kitfo),"Freshly minced meat mixed with butter, chili pepper powder, and different kinds of spices, spinach, and cottage cheese. Served raw or cooked with injera.",21,,,,"['butter', 'cheese', 'chili', 'ice', 'meat', 'pepper', 'spice', 'spinach']","butter, cheese, chili, ice, meat, pepper, spice, spinach"
444,rendez_vous,Á La Carte,Beef,Chacha,"Charbroiled beef tender seasoned with spices, onion, garlic, red pepper, green pepper, ginger, rosemary, served with Injera and green salad.",22,,,,"['beef', 'garlic', 'gin', 'ginger', 'green', 'ice', 'oil', 'onion', 'pepper', 'rose', 'rosemary', 'spice']","beef, garlic, gin, ginger, green, ice, oil, onion, pepper, rose, rosemary, spice"
445,rendez_vous,Á La Carte,Beef,Kitfo,"Freshly minced, very lean beef mixed with mitmita and butter. Traditionally served raw.",20,,,,"['beef', 'butter']","beef, butter"
446,rendez_vous,Á La Carte,Beef,Kitfo Dulet,Kitfo mixed with chopped hot pepper and onion.,20,,,,"['hop', 'onion', 'pepper']","hop, onion, pepper"
447,rendez_vous,Á La Carte,Beef,Zilzil Tibes,"Strips of tender beef grilled with oil, onion, garlic, ginger, rosemary, green pepper, butter (optional). Served with Injera and green salad.",23,,,,"['beef', 'butter', 'garlic', 'gin', 'ginger', 'green', 'oil', 'onion', 'pepper', 'rose', 'rosemary']","beef, butter, garlic, gin, ginger, green, oil, onion, pepper, rose, rosemary"
448,rendez_vous,Á La Carte,Beef,Derek Tibes,"Charbroiled beef tender seasoned with spices, onion, garlic, ginger, green & red peppers, rosemary, served with Injera and green salad.",21,,,,"['beef', 'garlic', 'gin', 'ginger', 'green', 'ice', 'oil', 'onion', 'pepper', 'rose', 'rosemary', 'spice']","beef, garlic, gin, ginger, green, ice, oil, onion, pepper, rose, rosemary, spice"
449,rendez_vous,Á La Carte,Beef,Gored Gored,Cubes of tender tibes served raw or very rare in awaze and butter dip.,22,,,,['butter'],butter
450,rendez_vous,Á La Carte,Beef,Afagn,"Cubes of tender beef sautéed with onion, garlic, ginger, green pepper, and extra hot chili pepper.",21,,,,"['beef', 'chili', 'garlic', 'gin', 'ginger', 'green', 'onion', 'pepper']","beef, chili, garlic, gin, ginger, green, onion, pepper"
451,rendez_vous,Á La Carte,Beef,Beef Nech Tibes,"Beef sautéed with onion, garlic, green pepper.",20,,,,"['beef', 'garlic', 'green', 'onion', 'pepper']","beef, garlic, green, onion, pepper"
452,rendez_vous,Á La Carte,Beef,Bozena Shero,Imported & roasted chickpeas cooked with Berbere-sauce and cubes of beef.,22,,,,"['beef', 'berbere', 'chickpea', 'pea', 'roast']","beef, berbere, chickpea, pea, roast"
453,afrobeat_kitchen,Á La Carte,Small Chops,Kelewele Tostones,Smashed seasoned plantain chips double cooked for extra crunch. Served with our housemade Money Mayo dip on the side.,9.25,,,,"['plantains', 'salt', 'ginger', 'chili powder', 'cinnamon', 'vegetable oil served with money mayo dip mayonnaise', 'lime', 'chili']","plantain, salt, ginger, chili_powder, cinnamon, vegetable oil served with money mayo dip mayonnaise, lime, chili"
454,afrobeat_kitchen,Á La Carte,Small Chops,Sticky Suya Wings,"Wings tossed in hot honey with a fiery, nutty yaaji spice mix. Available in 1/2 lb, 1 lb, or 2 lbs.",13,,,,"['chicken wings', 'hot honey honey', 'chili', 'vinegar', 'yaaji spice mix ground peanuts', 'paprika', 'cayenne', 'ginger', 'garlic']","chicken_wing, thyme_honey, chili, vinegar, yaaji spice mix ground peanuts, paprika, cayenne, ginger, garlic"
455,afrobeat_kitchen,Á La Carte,Small Chops,Shrimp Surfers (3 pcs),Grilled garlic shrimp with spicy ata dindin pepper sauce and avocado smashed on plantain tostones.,14,,,,"['shrimp', 'garlic', 'plantain tostones fried plantains', 'avocado', 'ata dindin sauce tomatoes', 'bell peppers', 'onions', 'chili']","shrimp, garlic, plantain tostones fried plantains, avocado, ata dindin sauce tomatoes, bell_pepper, onion, chili"
456,afrobeat_kitchen,Á La Carte,Small Chops,Yaaji CAULI-mari,"Vegetarian, Gluten-free. Lightly fried cauliflower tossed in spicy, peanut-based mix with ginger sauce.",9.75,,,,"['cauliflower', 'peanutbased yaaji spice ground peanuts', 'cayenne', 'ginger', 'glutenfree batter rice flour', 'water', 'ginger sauce ginger', 'soy sauce', 'sugar']","cauliflower, peanutbased yaaji spice ground peanuts, cayenne, ginger, gluten_free_flour, water, glace_ginger, soy_sauce, sugar"
457,afrobeat_kitchen,Á La Carte,Small Chops,Yaaji Cali-mari,"Vegetarian, Gluten-free. Lightly fried cauliflower tossed in spicy, peanut- based mix with ginger sauce.",7.5,,,,"['cauliflower', 'peanutbased yaaji spice ground peanuts', 'cayenne', 'ginger', 'glutenfree batter rice flour', 'water', 'ginger sauce ginger', 'soy sauce', 'sugar']","cauliflower, peanutbased yaaji spice ground peanuts, cayenne, ginger, gluten_free_flour, water, glace_ginger, soy_sauce, sugar"
458,afrobeat_kitchen,Á La Carte,Mains,Party Jollof,"Paella-style rice in a sofrito reduction with star anise and lemongrass. Served with fried plantains, peppered boneless chicken, and our tribe slaw.",26,,,,"['jollof rice rice', 'tomatoes', 'bell peppers', 'onions', 'garlic', 'ginger', 'spices', 'fried plantains', 'peppered boneless chicken chicken', 'chili', 'garlic', 'tribe slaw kale', 'cabbage', 'carrot', 'jujube dates', 'sesame seeds']","fried_rice, tomato, bell_pepper, onion, garlic, ginger, spice, plantain, boneless_chicken_thigh, chili, garlic, tribe slaw kale, cabbage, carrot, jujube dates, sesame_seed"
459,afrobeat_kitchen,Á La Carte,Mains,Egusi & Greens,"Boneless chicken with greens in a rich, spicy sauce of egusi melon seed, smoked crayfish, and salted stockfish. Served with choice of traditional pounded yam (swallow fufu), or a lighter coconut rice option.",24,,,,"['chicken', 'greens spinach or kale', 'egusi stew melon seeds', 'smoked crayfish', 'stockfish', 'chili', 'garlic', 'served with pounded yam or coconut rice']","chicken, green_sprinkle, egusi stew melon seeds, crayfish, stock, chili, garlic, served with pounded yam or coconut rice"
460,afrobeat_kitchen,Á La Carte,Mains,Fisherman Market Rice,"Land and sea in a coconut rice-based dish studded with 'catch of the day' seafood medley, shrimp, plantain, chicken, smoked crayfish, and scent leaf basil.",24,,,,"['coconut rice', 'seafood medley shrimp', 'catch of the day', 'smoked crayfish', 'chicken', 'plantains', 'scent leaf basil']","coconut_juice, seafood medley shrimp, catch of the day, crayfish, chicken, plantain, dried_leaf_basil"
461,afrobeat_kitchen,Á La Carte,Mains,Buka Beef Stew,"Osso bucco cut beef shank slow-cooked in chilies, red pepper, and tomato sauce and pulled off the bone. Served with coconut rice and fried plantains.",24,,,,"['beef shank', 'chili', 'red pepper', 'tomatoes', 'coconut rice', 'fried plantains']","beef_shank, chili, red_pepper, tomato, coconut_juice, plantain"
462,afrobeat_kitchen,Á La Carte,Mains,Lagos Lemak,"Lemak'-style coconut rice accompanied by sticky suya hot wings, shito chilli XO sauce, jammy egg, topped with crispy fried anchovies and peanuts.",18,,,,"['coconut rice', 'suya wings', 'shito chili xo sauce fermented chili', 'shrimp', 'jammy egg', 'fried anchovies', 'peanuts']","coconut_juice, sugar_twin, shito chili xo sauce fermented chili, shrimp, jammy egg, dried_anchovy, peanut"
463,afrobeat_kitchen,Á La Carte,Mains,Efo Riro,Nigerian Stewed Greens (Efo Riro) served with traditional sides.,24,,,,"['stewed greens spinach', 'kale', 'onions', 'garlic', 'tomatoes', 'chili', 'spices', 'served with traditional sides eg', 'pounded yam', 'rice']","stewed greens spinach, kale, onion, garlic, tomato, chili, spice, served with traditional sides eg, poundcake, rice"
464,afrobeat_kitchen,Á La Carte,Mains,Vegan Assorted Egusi,Vegan version of the classic Egusi stew.,24,,,,"['vegan egusi stew melon seeds', 'spinach', 'vegetable stock', 'spices']","vegan egusi stew melon seeds, spinach, vegetable_stock, spice"
465,afrobeat_kitchen,Á La Carte,Specials,Miso Mafe Stew,"Peanut butter-based stew with greens, young jackfruit, and chickpeas, topped with fried aubergine cubes. Served with coconut rice.",22,,,,"['peanut butter', 'miso', 'greens spinach', 'kale', 'jackfruit', 'chickpeas', 'fried aubergine cubes', 'coconut rice']","peanut_butter, miso, fresh_spinach, kale, jackfruit, chickpea, aubergine, coconut_juice"
466,afrobeat_kitchen,Á La Carte,Sides,Braised Greens,"Gluten-free, Vegetarian. Seasonal greens simmered in coconut milk with onions.",7,,,,"['seasonal greens', 'coconut milk', 'onions', 'garlic']","salad_green, coconut_milk, onion, garlic"
467,afrobeat_kitchen,Á La Carte,Sides,Tribe Slaw,"Vegetarian, Gluten-free. A colorful seasonal mix of kale, cabbage, carrot, jujube date & sesame seeds.",5.75,,,,"['kale', 'cabbage', 'carrot', 'jujube dates', 'sesame seeds', 'lime vinaigrette']","kale, cabbage, carrot, jujube dates, sesame_seed, vinaigrette"
468,afrobeat_kitchen,Á La Carte,Sides,Fried Plantains,Soft and sweet fried dodo.,4.5,,,,"['plantains', 'vegetable oil']","plantain, vegetable_oil"
469,afrobeat_kitchen,Á La Carte,Sides,Jollof Only,"A side of our party jollof rice on its own. Options: medium hot, spicy, or naija hot.",10,,,,"['jollof rice tomatoes', 'bell peppers', 'onions', 'garlic', 'spices']","jollof rice tomatoes, bell_pepper, onion, garlic, spice"
470,afrobeat_kitchen,Á La Carte,Sides,Pounded Yam,Extra serving of pounded yam.,5.5,,,,"['yam', 'pounded to a smooth consistency']","yam, pounded to a smooth consistency"
471,afrobeat_kitchen,Á La Carte,Sides,Coconut Rice,,6,,,,"['rice', 'coconut milk', 'salt']","rice, coconut_milk, salt"
472,afrobeat_kitchen,Á La Carte,Sides,Ginger Coconut Rice,,4.5,,,,"['rice', 'coconut milk', 'ginger', 'salt']","rice, coconut_milk, ginger, salt"
473,chachis_chai_bar,,,Philly Chicken Masala,Buffalo Tandoori Twist,15.99,,,philly_chicken_masala.jpg,"['chicken', 'onion', 'bell peppers', 'mushrooms', 'hot peppers', 'masala spices', 'special bbq sauce', 'garlic aioli', 'spring onions']","chicken, onion, bell_pepper, mushroom, hot_pepper, allspice, special bbq sauce, garlic_oil, spring_onion"
474,chachis_chai_bar,,,Butter Chicken (or Paneer),A creamy butter chicken or paneer sauce on your choice of fries topped with garlic aioli & spring onions,14.99,,,butter_chicken_poutine.jpeg,"['butter chicken sauce tomatoes', 'cream', 'butter', 'garlic', 'ginger', 'garam masala', 'paneer optional', 'fries', 'garlic aioli', 'spring onions']","butter chicken sauce tomatoes, cream, butter, garlic, ginger, garam_masala, paneer optional, frisee, garlic_oil, spring_onion"
475,chachis_chai_bar,,,Buffalo Tandoori Twist,Crispy Tandoori tenders tossed in our medium BBQ sauce topped with garlic aioli & spring onions. ,15.99,,,buffalo_tandoori_twist.jpg,"['crispy tandoori chicken tenders', 'medium bbq sauce tomatobased', 'chili', 'vinegar', 'garlic aioli', 'spring onions']","crispy tandoori chicken tenders, medium bbq sauce tomatobased, chili, vinegar, garlic_oil, spring_onion"
476,chachis_chai_bar,,,Philly Grill Paneer,"Spicy. Vegetarian. Grilled masala paneer, with onion, mushrooms, peppers, hot pepper, special BBQ sauce & aioli",15.99,Vegetarian,,philly_grill_paneer.jpg,"['grilled masala paneer spiced indian cheese', 'onion', 'mushrooms', 'peppers', 'hot pepper', 'bbq sauce', 'garlic aioli']","grilled masala paneer spiced indian cheese, onion, mushroom, pepper, hot_pepper, bean_sauce, garlic_oil"
477,chachis_chai_bar,,,Butter Chicken Panini,"Experience the bold flavours of our butter chicken panini, featuring tender, marinated chicken simmered in a rich and creamy butter sauce. Each bite is complemented by aromatic spices and fresh cilantro, and cheese all nestled between grilled, buttery rye bread.",11.99,,,,"['marinated chicken', 'butter chicken sauce tomatoes', 'cream', 'butter', 'garlic', 'ginger', 'garam masala', 'cilantro', 'cheese', 'rye bread']","minced_chicken, butter chicken sauce tomatoes, cream, butter, garlic, ginger, garam_masala, cilantro, cheese, rye_bread"
478,chachis_chai_bar,,,Chawpatty Chaat,"Vegetarian. This summer chaat was inspired by Mumbai's Chowpatty beach, made with paneer stuffed aloo tikki, Bondi, papdi, fresh veggies and topped with Chachi's chutney selection",10.99,Vegetarian,,chawpatty_chaat.jpg,"['paneerstuffed aloo tikki mashed potato patties with spices and stuffed with paneer', 'boondi fried chickpea flour balls', 'papdi crackers', 'fresh vegetables', 'chachis chutney selection tamarind chutney', 'mint chutney', 'yogurt']","paneerstuffed aloo tikki mashed potato patties with spices and stuffed with paneer, boondi fried chickpea flour balls, cracker, frozen_vegetable, chachis chutney selection tamarind chutney, chutney, yogurt"
479,chachis_chai_bar,,,Chana Chaat Papri,"A street food classic, made with chickpeas crackers, fresh veggies, sweet yogurt and topped with tamarind chutney, spicy mint chutney",10.99,,,,"['chickpeas', 'papdi', 'fresh vegetables', 'yogurt', 'tamarind chutney', 'spicy mint chutney']","chickpea, paprika, frozen_vegetable, yogurt, tamarind_chutney, spicy mint chutney"
480,chachis_chai_bar,,,Bombay Bhel,"Spicy. Vegan. Vegetarian. Known as a 'beach snack', strongly associated with the beaches of Mumbai/Bombay. Made with puffed rice, puri, onions, tomatoes, coriander and rich tamarind and mint chutney",10.99,,,,"['puffed rice', 'puri crunchy bread', 'onions', 'tomatoes', 'coriander', 'tamarind chutney', 'mint chutney', 'masala spices']","puffed_rice_cereal, crusty_bread, onion, tomato, coriander, tamarind_chutney, chutney, allspice"
481,chachis_chai_bar,,,Buffalo Tandoori On Fries,Classic poutine topped with tradition tandoori chicken.,14.99,,,,"['fries', 'tandoori chicken yogurt', 'garam masala', 'chili powder', 'garlic', 'ginger', 'cheese curds', 'gravy']","frisee, tandoori chicken yogurt, garam_masala, chili_powder, garlic, ginger, cheese_curd, gravy"
482,chachis_chai_bar,,,Butter Paneer Masala Panini,"Butter paneer, brie cheese, spicy green chutney, spicy mayo, and butter.",11.99,,,,"['butter paneer cottage cheese cooked in butter masala sauce', 'brie cheese', 'spicy green chutney cilantro', 'mint', 'green chili', 'spicy mayo mayonnaise', 'chili sauce', 'butter', 'rye bread']","butter paneer cottage cheese cooked in butter masala sauce, brie_cheese, spicy green chutney cilantro, mint, green_chili, soy_mayonnaise, chili_sauce, butter, rye_bread"
483,chachis_chai_bar,,,Chachee's Fries,Dirty fries seasoned with our masala blend and in house Chachi's sauce.,9.99,,,chachismasala_fries.jpeg,"['fries', 'masala seasoning blend cumin', 'coriander', 'chili powder', 'chachis sauce mayonnaise', 'spices']","frisee, salad_seasoning, coriander, chili_powder, garlic_mayonnaise, spice"
484,chachis_chai_bar,,,Gol Gappe,Vegan. Vegetarian. Spicy. One of the most common street foods in South Asia. Puffed puri's filled with potatoes and chickpeas & filled with aromatic spicy water,8.99,Vegan,,gol_gappe.jpg,"['puffed puris', 'boiled potatoes', 'chickpeas', 'spiced aromatic water tamarind', 'mint', 'black salt', 'spices']","puffed puris, boiled_potato, chickpea, spiced aromatic water tamarind, mint, black_salt, spice"
485,chachis_chai_bar,,,Dahi Puri,"Vegetarian. Potato and chickpea stuffed puri, topped with fresh onions and tomatoes, mint chutney, tamarind chutney and yogurt.",10.99,Vegetarian,,dahipuri.jpg,"['puris stuffed with potatoes and chickpeas', 'onions', 'tomatoes', 'yogurt', 'mint chutney', 'tamarind chutney']","puris stuffed with potatoes and chickpeas, onion, tomato, yogurt, chutney, tamarind_chutney"
486,chachis_chai_bar,,,2pc Samosas,Mouthwatering veggie samosa with a side of homemade tamarind chutney on side.,4.99,,,samosas.jpg,"['vegetablestuffed samosas potatoes', 'peas', 'spices', 'served with tamarind chutney']","vegetablestuffed samosas potatoes, pea, spice, tamarind_chutney"
487,rendez_vous,,,Rendez-Vous Solo (Veggie and Meat),"Four kinds of veggie dishes: Tikil gomen, gomen, keyser, dinish & carrot and any kind of meat dish served with Injera and salad",22,,uber eats,,"['tikil gomen cabbage', 'carrot', 'potatoes', 'spices', 'gomen collard greens', 'garlic', 'ginger', 'keyser beets', 'potatoes', 'hot pepper', 'dinich  carrot carrot', 'potatoes', 'onions', 'and a meat dish eg', 'tibes or wot', 'served with injera and salad']","green_cabbage, carrot, potato, spice, collard_green, garlic, ginger, sherbet, potato, hot_pepper, dinich  carrot carrot, potato, onion, and a meat dish eg, tibes or wot, served with injera and salad"
488,rendez_vous,,,Rendez-Vous Special tibes (with potato or spinach),"Beef chunks sautéed with onion, garlic, ginger, green pepper, potato/spinach, jalapeno and black pepper.",21,,uber eats,,"['beef chunks', 'onion', 'garlic', 'ginger', 'green pepper', 'potatospinach', 'jalapeño', 'black pepper', 'spices', 'ethiopian injera']","beef_chuck, onion, garlic, ginger, green_pepper, potato_starch, jalapeno, black_pepper, spice, ethiopian injera"
489,rendez_vous,,,Lega tibes with spinash,"Tender beef sautéed with onion, green and red pepper with spinach.",21,,uber eats,,"['tender beef', 'onion', 'green and red pepper', 'spinach', 'spices', 'ethiopian injera']","stewing_beef, onion, green_pepper, spinach, spice, ethiopian injera"
490,rendez_vous,,,Lega tibes,"Tender beef sautéed with onion, green and red pepper.",20,,uber eats,,"['tender beef', 'onion', 'green and red pepper', 'spices', 'ethiopian injera']","stewing_beef, onion, green_pepper, spice, ethiopian injera"
